Reporter Identifier	VALUE
1	4.849789e+002
2	6.480001e+000
3	5.977650e+004
4	-7.005149e-001
5	1.891316e+000
6	6.187306e-001
7	6.672270e-001
8	2.490455e+001
9	2.806089e+000
10	1.939124e+000
11	7.835889e+000
12	7.092106e-001
13	-1.968142e+000
14	7.154462e-001
15	1.751692e-001
16	1.069950e+001
17	2.090502e+000
18	3.994646e+000
19	1.349737e+001
20	8.369488e+000
21	4.562942e+000
22	3.603325e+000
23	1.086110e+001
24	6.589702e+000
25	1.016928e+001
26	1.006043e+001
27	2.458637e+000
28	2.994151e+000
29	-2.822143e-001
30	1.958917e-001
31	7.596812e+001
32	7.504152e+002
33	3.159642e+001
34	1.926127e+003
35	4.961791e+000
36	4.424410e+000
37	9.475650e+000
38	1.249721e+001
39	2.411800e+000
40	-2.002301e+000
41	-2.052862e-001
42	4.109343e+000
43	9.359032e+001
44	9.055523e+002
45	2.978056e+002
46	-1.061668e+000
47	-2.308319e+000
48	-2.669363e+000
49	2.369370e+000
50	-3.013063e-001
51	-4.008656e-001
52	-3.257089e+000
53	1.072030e+000
54	2.892107e+000
55	1.564289e+000
56	2.714363e+002
57	3.684933e+000
58	7.424423e+003
59	4.693221e-002
60	-2.426795e+000
61	9.418587e+002
62	7.897149e+000
63	6.603880e+000
64	3.582797e-001
65	9.118768e+000
66	3.991583e+000
67	2.139019e+003
68	1.950169e+000
69	1.970485e+000
70	3.983996e+002
71	1.117480e+002
72	1.457158e+000
73	5.121439e+002
74	2.048598e+002
75	6.430459e+002
76	4.157323e+003
77	-8.950898e-001
78	9.459298e+003
79	1.299151e+001
80	3.529013e+000
81	1.363838e+000
82	4.326405e+002
83	1.728836e+000
84	4.689612e+000
85	5.978893e+000
86	1.208789e+001
87	-2.259425e+000
88	6.184604e+000
89	6.358006e+000
90	3.767958e+000
91	1.135655e-001
92	1.739329e+001
93	1.292205e+001
94	4.388723e+000
95	1.031456e+000
96	-1.998300e-001
97	1.010587e+002
98	3.412373e+000
99	2.262333e+001
100	1.377783e+000
101	1.097355e+002
102	3.872294e+000
103	2.695194e+000
104	7.012046e+000
105	8.295552e+002
106	4.254760e+000
107	8.455952e+000
108	1.974335e-001
109	6.071398e+000
110	1.443580e+001
111	1.713581e+002
112	-3.108930e-002
113	1.063486e+002
114	1.292824e+001
115	7.444146e+000
116	-1.039554e+000
117	8.626937e+000
118	5.258163e-001
119	8.331345e+003
120	1.395591e+003
121	-2.759450e+000
122	5.882372e+001
123	-1.608891e+000
124	1.069469e+003
125	7.797736e+000
126	-2.265354e+000
127	4.023205e+000
128	1.814447e+001
129	1.317083e+002
130	5.287209e+000
131	4.005845e+001
132	-1.650954e+000
133	-9.240220e-001
134	5.384935e+000
135	-1.444735e+000
136	2.525173e+001
137	-2.793418e+000
138	1.558343e+000
139	7.046295e+000
140	-2.025169e+000
141	-9.597636e-001
142	-2.348466e+000
143	-1.164370e+000
144	1.418784e+001
145	-1.700916e+000
146	-3.859189e-003
147	3.027683e+000
148	7.978452e+002
149	3.862030e+003
150	-1.826992e-001
151	-1.762864e+000
152	1.139012e+002
153	1.509644e+000
154	1.845131e+000
155	1.073166e+002
156	-1.429741e+000
157	5.149062e+000
158	1.444088e+001
159	1.039942e+002
160	-2.399257e+000
161	2.656541e+000
162	3.397199e+000
163	1.566641e+000
164	4.225924e+002
165	7.305985e+000
166	5.317561e+000
167	-1.822944e-001
168	2.396770e+002
169	7.281548e+000
170	8.009006e+000
171	7.733818e+000
172	-3.826580e-001
173	1.006420e+003
174	2.253222e-001
175	6.090834e+000
176	2.258416e+000
177	1.781645e+000
178	1.965503e+000
179	6.583531e+003
180	3.586568e+000
181	1.171166e+000
182	1.105557e+001
183	2.226917e+000
184	8.762117e-001
185	-4.966461e-001
186	9.993818e+000
187	1.164198e+001
188	1.609417e+002
189	5.863012e+000
190	9.030512e-001
191	2.620235e+000
192	-1.716360e+000
193	4.183774e-001
194	2.173224e+000
195	-3.959541e-001
196	1.883040e+000
197	-2.742002e-001
198	5.649605e+001
199	-2.735179e+000
200	-2.129519e+000
201	1.454772e+001
202	1.119439e+001
203	7.604839e+001
204	1.244546e+000
205	-7.436762e-001
206	-4.082213e-002
207	-7.147499e-001
208	4.382733e+000
209	8.877940e+000
210	4.216267e+003
211	1.688466e+000
212	3.102162e+002
213	4.627818e-002
214	-2.023767e+000
215	1.494975e+001
216	-3.400121e+000
217	1.597938e+003
218	-2.278978e+000
219	1.015946e+002
220	3.480417e+001
221	5.890586e+002
222	2.540861e-003
223	-2.139859e+000
224	9.620914e+001
225	9.791234e-002
226	9.593815e-002
227	5.946002e+003
228	-8.269631e-001
229	-1.136853e+000
230	1.728225e+000
231	-2.528649e+000
232	9.257615e-001
233	4.174495e+000
234	-2.215284e+000
235	4.480992e+000
236	5.613176e-001
237	-1.743086e+000
238	-6.651877e-001
239	7.422774e+000
240	2.204785e+000
241	1.950134e+002
242	5.919063e+001
243	7.014707e+000
244	-2.255146e+000
245	4.883592e+000
246	2.140632e+000
247	6.059653e+000
248	-5.854853e-001
249	3.038369e+002
250	3.615007e-001
251	5.625951e+001
252	1.528287e+000
253	8.869408e-001
254	8.178665e+001
255	1.186743e+002
256	2.288518e+000
257	2.154926e+000
258	6.256799e+002
259	3.117128e-001
260	3.897316e+000
261	3.323303e+005
262	3.261744e+003
263	1.373260e+000
264	5.877342e-001
265	6.878767e+001
266	7.974851e+000
267	3.834933e+000
268	-6.868463e-001
269	6.170208e+000
270	5.060133e+001
271	3.236164e+000
272	2.351285e+001
273	2.514384e+001
274	-1.200939e+000
275	3.199154e+000
276	-1.327421e+000
277	7.635900e+000
278	3.024792e+000
279	1.571586e+000
280	1.129543e+002
281	7.910853e-001
282	-1.268931e+000
283	1.149130e-001
284	5.803662e-001
285	2.132662e+000
286	4.437932e+003
287	-4.981751e-001
288	3.211749e+002
289	-2.592130e+000
290	3.419194e+001
291	1.932424e+000
292	5.451876e+000
293	-1.414391e+000
294	1.808125e+001
295	2.098573e+000
296	-3.193491e+000
297	-2.397932e+000
298	1.174038e+001
299	7.565464e+000
300	2.284806e+000
301	4.432851e+000
302	4.984209e+000
303	1.764376e+001
304	-2.371909e+000
305	7.460783e-001
306	6.749899e+001
307	3.975337e+001
308	2.548829e+000
309	-1.401923e+000
310	2.851337e+000
311	1.666229e+000
312	1.843871e+000
313	7.572899e+000
314	1.869307e+002
315	1.834894e+000
316	3.611720e+003
317	2.097914e+001
318	6.867489e+000
319	4.094426e+002
320	-1.671832e-002
321	1.485689e+002
322	2.641252e+000
323	5.411984e+000
324	-1.156485e-001
325	3.251459e+000
326	1.551830e+003
327	-3.589079e-001
328	1.857260e+000
329	-1.490510e-001
330	2.394912e+001
331	4.285894e+000
332	-9.438440e-001
333	-4.307832e-001
334	7.106824e-001
335	3.014475e+000
336	1.785647e+001
337	5.642626e+000
338	6.988849e-002
339	-6.764949e-001
340	1.697396e+000
341	1.818192e-001
342	1.292552e+000
343	2.676968e+000
344	1.760913e+001
345	1.760257e+001
346	2.318062e+000
347	4.048044e+000
348	3.978300e+000
349	-3.877280e-001
350	5.974888e-001
351	1.413247e+001
352	2.516661e+001
353	8.725814e+002
354	-3.504443e-001
355	2.570257e+000
356	9.302119e+001
357	5.252809e+003
358	-8.593843e-002
359	6.564518e+002
360	4.885320e-001
361	3.854091e+001
362	-5.426315e-001
363	7.038155e-001
364	-1.306855e+000
365	-2.635451e+000
366	-5.379431e-001
367	-1.102587e+000
368	8.755788e+001
369	3.685794e+000
370	4.256381e+001
371	2.552134e+001
372	1.653381e+002
373	1.162637e+002
374	1.113313e+000
375	4.147075e-001
376	-1.708015e+000
377	-4.356452e+000
378	-3.934555e+000
379	-2.058196e+000
380	4.409780e+003
381	1.266954e+001
382	-2.382194e+000
383	4.325540e+000
384	-2.849826e+000
385	-1.052871e+000
386	5.863068e+003
387	8.329811e+001
388	9.914133e+001
389	-1.409149e+000
390	4.502699e+000
391	1.094840e+002
392	-6.330155e-001
393	3.150889e+003
394	9.026414e+000
395	-7.192206e-001
396	2.016907e+003
397	-2.631596e+000
398	6.387826e+001
399	1.051703e+001
400	2.973097e+002
401	9.461660e-001
402	6.227660e+001
403	2.122834e+000
404	2.604348e+001
405	2.682113e+000
406	1.127841e+000
407	6.330740e+002
408	1.751846e+001
409	5.230511e+000
410	8.496329e+000
411	2.178304e+000
412	3.797106e+001
413	1.985742e+002
414	-4.632465e-001
415	3.134934e+001
416	-2.469964e-001
417	3.554762e+000
418	7.836969e+000
419	1.379118e+001
420	7.925994e-001
421	1.112927e+003
422	3.373647e+001
423	6.957388e-002
424	-1.477834e+000
425	1.509301e+003
426	4.171577e+003
427	1.001492e+001
428	5.457343e+000
429	2.105404e+004
430	1.487848e+000
431	-1.089937e+000
432	1.447466e+000
433	5.561197e+000
434	1.061168e+000
435	1.102262e+000
436	3.090790e+002
437	1.620551e+000
438	2.074185e+001
439	3.940206e+000
440	1.127325e+001
441	4.619885e+003
442	4.451328e+002
443	9.056092e+004
444	1.304097e+000
445	3.959333e+001
446	-4.692153e-001
447	1.694228e+002
448	-1.425976e+000
449	1.621980e-001
450	-2.243470e+000
451	1.271003e+003
452	2.484368e+000
453	2.145464e+001
454	5.960630e+003
455	2.973165e+001
456	5.325726e+003
457	1.988247e+002
458	-1.726131e+000
459	4.930427e+000
460	1.389291e+000
461	-2.122551e+000
462	-2.108351e+000
463	4.902100e+002
464	8.309398e-001
465	-1.128182e+000
466	5.823132e-001
467	-2.362953e+000
468	5.371548e+003
469	-6.913760e-001
470	-2.431862e+000
471	-1.593878e+000
472	-1.574346e+000
473	1.333445e+004
474	2.224295e-001
475	9.363513e-001
476	3.884054e+001
477	1.254869e+002
478	-1.262901e+000
479	7.272861e+002
480	3.589852e+001
481	1.935806e+000
482	-3.279050e+000
483	1.574920e+003
484	7.830357e+002
485	-8.387119e-001
486	-1.577542e-001
487	2.549242e+001
488	-4.531474e-001
489	1.116286e+001
490	5.126372e+002
491	6.159766e+004
492	-1.707441e+000
493	-1.987412e+000
494	1.335411e+002
495	2.938955e+000
496	3.913465e+002
497	-7.409635e-001
498	-3.846839e-001
499	1.349366e+000
500	4.881481e+001
501	7.909482e+002
502	7.479315e-001
503	-9.549193e-001
504	2.869746e+001
505	5.391410e-001
506	-2.563183e+000
507	3.682623e+000
508	3.102358e-001
509	-1.040636e+000
510	-2.873347e+000
511	4.372980e+000
512	-1.332756e+000
513	1.584187e+000
514	-7.875352e-001
515	1.034791e+001
516	6.170070e+003
517	1.005178e+003
518	4.951271e+001
