Reporter Identifier	VALUE
1	7.067526e+003
2	6.004406e+000
3	2.212635e+003
4	-1.994960e+000
5	-3.822701e+000
6	-7.010772e+000
7	-3.162047e+000
8	2.900508e+001
9	-1.666343e+000
10	3.013386e+000
11	1.441880e+000
12	3.108560e-001
13	-4.512563e-001
14	-1.401310e+000
15	-6.218415e+000
16	1.653758e+001
17	1.146367e+000
18	3.102638e-001
19	4.133670e+001
20	7.566671e-001
21	-2.778528e-001
22	-1.198411e+000
23	9.598538e-001
24	1.641012e+001
25	5.154439e+001
26	9.651714e+000
27	5.563265e+000
28	-5.302861e+000
29	-8.433533e-001
30	4.559945e+000
31	4.036859e+002
32	1.921379e+003
33	2.805493e+002
34	1.694743e+003
35	-5.939487e+000
36	-2.671045e+000
37	3.422241e+001
38	6.910631e+001
39	-5.172304e+000
40	-6.091292e+000
41	4.878387e+000
42	9.249982e-001
43	6.123134e+001
44	1.269766e+002
45	4.560377e+002
46	-3.184416e+000
47	-4.523123e+000
48	6.330477e+000
49	-8.615799e-001
50	-4.676170e-003
51	-2.008176e+000
52	-2.207750e-001
53	2.833458e+000
54	9.936795e-001
55	-1.137368e+000
56	1.340943e+003
57	3.458055e+000
58	2.284952e+003
59	-2.966544e+000
60	-8.348323e+000
61	3.253715e+003
62	1.873016e+001
63	2.722590e+002
64	-5.421454e+000
65	9.748760e+000
66	1.010099e+001
67	2.162320e+003
68	-9.175797e-001
69	5.103739e+000
70	1.213803e+003
71	1.864630e+002
72	2.295453e-001
73	3.213594e+001
74	2.944046e+002
75	2.068031e+002
76	4.803411e+003
77	-2.263281e+000
78	6.670334e+003
79	1.015707e+001
80	3.433078e+000
81	1.602645e+003
82	5.452185e+003
83	1.381757e+003
84	1.630711e+000
85	-1.104819e+000
86	-3.116630e+000
87	-8.172474e+000
88	3.104894e+000
89	-5.660106e+000
90	-5.671843e+000
91	1.795524e+000
92	2.929682e+001
93	3.050109e+001
94	6.069963e+000
95	1.032257e+000
96	-4.926962e+000
97	2.266119e+002
98	1.063235e+000
99	1.345927e+001
100	-1.256274e+000
101	4.608983e+001
102	1.443727e+000
103	-2.287317e-001
104	4.325478e+001
105	4.590414e+003
106	8.575038e-001
107	2.314618e+001
108	7.405674e-001
109	5.940137e+001
110	1.183389e+002
111	5.299418e+001
112	1.642980e+001
113	1.688060e+002
114	3.709867e+001
115	-4.241896e+000
116	1.318284e+001
117	1.622928e+002
118	-5.042602e-001
119	7.599956e+003
120	1.134721e+003
121	-8.686429e+000
122	2.862692e+001
123	-3.489840e+000
124	4.562689e+002
125	-4.791026e+000
126	-6.587324e+000
127	1.224073e+000
128	3.278451e+002
129	1.196558e+002
130	1.167281e+001
131	1.873442e+001
132	2.507260e+001
133	-4.499339e+000
134	-1.393911e+000
135	1.566724e+000
136	8.920330e+001
137	-3.605522e+000
138	1.365977e+001
139	1.252982e+002
140	-7.984280e+000
141	-1.173879e+001
142	3.834301e+000
143	-3.541016e+000
144	1.504883e+001
145	-5.865740e+000
146	-1.443339e+000
147	4.067196e+000
148	8.160790e+003
149	5.600072e+002
150	-3.031652e+000
151	-3.249151e+000
152	6.001368e+002
153	-3.576251e+000
154	2.964368e+000
155	8.000211e+001
156	-5.444412e+000
157	7.193428e-001
158	2.978496e+001
159	1.532006e+002
160	-3.118984e+000
161	1.082824e+000
162	-3.204510e+000
163	2.196752e+000
164	5.342912e+003
165	-6.723156e+000
166	4.885195e+000
167	-6.102773e+000
168	1.125188e+002
169	8.954811e+000
170	1.170451e+002
171	6.379991e-001
172	-6.330291e+000
173	9.913491e+001
174	-4.921153e+000
175	1.395865e-001
176	1.936510e+001
177	-3.414485e+000
178	-3.843728e-001
179	3.143934e+003
180	-2.369789e+000
181	2.108603e+000
182	1.240616e+000
183	-1.161409e+000
184	-5.719543e+000
185	-7.120530e-001
186	7.683261e+001
187	-2.536024e+000
188	9.768449e+001
189	9.764876e+000
190	-2.034570e-001
191	2.279754e+000
192	-5.855060e+000
193	-4.502130e+000
194	-3.101108e+000
195	-2.288555e+000
196	1.578094e+000
197	-4.119232e+000
198	2.107989e+000
199	-5.998449e+000
200	1.665880e+003
201	6.422560e-001
202	7.571108e+001
203	2.272166e+003
204	4.233850e+000
205	-4.057201e+000
206	-1.716740e+000
207	1.569402e+000
208	7.019915e+001
209	1.197202e+001
210	1.059232e+003
211	-3.115565e+000
212	1.687791e+002
213	-2.261884e+000
214	-1.262357e-001
215	1.059075e+001
216	-4.570836e+000
217	1.899808e+003
218	-4.845907e+000
219	5.587419e+002
220	2.286935e+000
221	8.700838e+002
222	-6.024797e-001
223	-5.590894e+000
224	5.205256e+002
225	-3.825436e+000
226	-5.726664e+000
227	1.241073e+004
228	1.595878e-001
229	-4.474227e+000
230	1.598728e+001
231	-6.566729e+000
232	-5.596435e+000
233	3.560990e+001
234	-2.607887e+000
235	7.088739e+000
236	-6.630337e+000
237	-7.865090e+000
238	-2.328827e+000
239	3.207194e+001
240	-8.489180e+000
241	1.051464e+001
242	2.470026e+001
243	-2.127718e+000
244	-3.257379e+000
245	-4.164562e+000
246	-3.755016e+000
247	4.936663e-001
248	-5.271263e+000
249	3.933598e+003
250	-4.756229e-001
251	1.353867e+000
252	-8.040218e-001
253	-5.651737e+000
254	7.016094e+001
255	5.127690e+001
256	-1.985450e+000
257	-3.399992e+000
258	6.073039e+002
259	-2.196267e+000
260	-7.328340e-001
261	6.038260e+004
262	5.422069e+003
263	4.959357e+000
264	-4.129053e+000
265	2.746137e+002
266	1.637207e+001
267	8.268395e+000
268	-4.585525e+000
269	-2.873570e-001
270	6.612548e+001
271	-2.791913e+000
272	2.092743e+001
273	-1.911851e-001
274	-5.516330e+000
275	-8.806423e-001
276	-5.155316e-001
277	1.742174e-001
278	-1.639173e-001
279	-4.137227e+000
280	6.038570e+002
281	-4.206303e+000
282	-6.301391e+000
283	-3.679316e+000
284	5.355918e+000
285	-5.027904e+000
286	4.368189e+003
287	6.145171e-003
288	3.442063e+002
289	-6.740737e+000
290	7.823072e+001
291	-3.233425e+000
292	4.996062e+001
293	-3.622309e+000
294	1.392464e+001
295	1.199606e-001
296	-1.428315e+000
297	1.142624e+003
298	1.480510e+002
299	-5.373236e+000
300	3.776560e+000
301	-2.760840e+000
302	-4.580057e-001
303	1.187729e+001
304	-4.339356e+000
305	-7.176031e+000
306	4.410694e+003
307	1.722764e+002
308	1.888274e+001
309	-4.957459e+000
310	-6.225953e+000
311	1.123937e+000
312	1.910104e+000
313	1.444190e+001
314	4.002844e+001
315	1.635387e+001
316	2.599164e+003
317	1.373068e+001
318	-2.413771e+000
319	2.088007e+002
320	-4.354026e+000
321	5.936154e+002
322	-1.336012e+000
323	1.374333e+001
324	-4.000079e+000
325	3.421388e+000
326	1.168042e+004
327	-5.983669e+000
328	-3.590798e+000
329	1.496521e+003
330	5.351117e+001
331	-2.492588e-002
332	-8.557239e-001
333	-2.245769e+000
334	-1.390787e+000
335	-3.212457e+000
336	4.394288e+001
337	1.488002e+001
338	-1.730943e+000
339	-3.880318e+000
340	-1.722145e+000
341	-2.719385e+000
342	-1.703377e+000
343	-3.453510e+000
344	4.519751e+000
345	7.059878e+001
346	1.051856e+001
347	-2.904434e+000
348	8.617919e+001
349	2.603608e+000
350	3.245620e+000
351	-1.026204e+000
352	1.055340e+002
353	7.384909e+002
354	-2.448988e+000
355	-1.635431e+000
356	4.878086e+001
357	2.003134e+004
358	-1.509553e-001
359	6.674119e+003
360	-4.508459e+000
361	3.125330e-001
362	-3.395508e-001
363	-5.415989e+000
364	1.229417e+000
365	-4.237700e+000
366	-2.771709e+000
367	-3.615309e+000
368	8.404390e+001
369	2.493619e+001
370	2.121830e+001
371	2.298824e+001
372	1.042943e+003
373	8.530781e+003
374	-6.317353e+000
375	2.365581e+000
376	-3.077093e+000
377	-3.886739e+000
378	-6.020640e+000
379	-4.663474e+000
380	4.951243e+001
381	2.957754e+001
382	-2.440923e+000
383	1.277206e+000
384	-2.399238e+000
385	-3.932650e+000
386	5.571131e+002
387	2.888159e+001
388	1.367415e+002
389	-8.506464e+000
390	-9.101767e-001
391	1.786130e+001
392	-3.750975e-001
393	7.226608e+002
394	2.634680e+001
395	-6.380517e+000
396	3.403155e+003
397	-5.169629e+000
398	4.168855e+003
399	5.265283e+000
400	1.746198e+002
401	-3.161607e+000
402	3.527623e+001
403	1.462344e+001
404	-8.076838e+000
405	1.678644e+000
406	2.185227e+000
407	7.348637e+002
408	2.806111e+001
409	2.425418e+000
410	5.148911e+001
411	7.723630e+000
412	5.761729e+001
413	9.751220e+002
414	-4.152482e+000
415	2.439337e+001
416	3.154644e+000
417	-2.601060e+000
418	2.621986e+000
419	3.432204e+001
420	4.620723e+000
421	1.151682e+003
422	7.218682e+001
423	-2.060352e+000
424	-5.489078e-001
425	9.547800e+003
426	4.251807e+003
