Reporter Identifier	VALUE
1	2.544438e+003
2	5.119154e+000
3	2.442610e+003
4	-2.278533e+000
5	-2.744596e-001
6	-8.770128e-001
7	-1.994317e+000
8	9.139610e-001
9	2.500571e+000
10	-5.714788e-001
11	-3.237670e-001
12	-1.080789e+000
13	-8.035580e-001
14	-3.235185e+000
15	-1.864477e+000
16	4.086995e+000
17	-2.791291e+000
18	-2.713069e+000
19	1.964894e+001
20	-2.128542e+000
21	-2.739222e+000
22	-4.087599e+000
23	-3.420298e+000
24	1.443243e+000
25	1.795997e+001
26	-1.375064e+000
27	-2.979339e+000
28	-7.253575e+000
29	-4.021045e+000
30	-1.527973e+000
31	1.163122e+002
32	1.353036e+003
33	1.640093e+002
34	1.053576e+003
35	-6.722749e+000
36	-3.048224e+000
37	7.465829e+000
38	6.549159e+001
39	-4.230441e+000
40	-5.324329e+000
41	-3.496189e+000
42	-2.814660e+000
43	2.972893e+001
44	1.144664e+002
45	8.989535e+001
46	-3.559550e+000
47	-4.409997e+000
48	-3.873691e+000
49	3.815093e-001
50	-2.560959e+000
51	-2.456545e+000
52	-3.430083e+000
53	3.183794e+000
54	2.381722e+000
55	9.391553e+000
56	8.665167e+002
57	8.127346e+000
58	1.662672e+003
59	-3.257998e+000
60	-2.279724e+000
61	9.630923e+003
62	1.065392e+001
63	3.416005e+002
64	-1.808574e+000
65	4.694098e+000
66	1.152851e+001
67	4.142839e+002
68	2.867746e+000
69	-3.294570e+000
70	2.563290e+003
71	1.479084e+002
72	2.739826e-002
73	1.088888e+001
74	3.158206e+002
75	2.416546e+002
76	4.443284e+003
77	9.658159e-001
78	5.523332e+003
79	1.482854e+001
80	3.200403e+000
81	2.076719e+003
82	2.301724e+003
83	1.876432e+003
84	4.546779e+000
85	2.234914e+000
86	5.322382e+000
87	-6.101397e-003
88	1.024893e+001
89	2.263552e+000
90	-2.779100e+000
91	1.093902e+000
92	2.455592e+001
93	3.977640e+001
94	3.319033e+000
95	-4.136934e+000
96	-3.969998e-001
97	8.370846e+001
98	-1.645295e+000
99	1.315347e+001
100	1.192066e+000
101	4.510292e+001
102	2.120521e+000
103	-6.877785e+000
104	1.327729e+001
105	1.829017e+003
106	-4.191950e+000
107	7.032880e+000
108	-3.670511e+000
109	4.235367e+001
110	5.565491e+000
111	2.870666e+001
112	8.366733e+000
113	1.307282e+002
114	3.656169e+001
115	-2.703309e+000
116	-4.599171e+000
117	1.630094e+001
118	-1.415548e+000
119	5.923832e+003
120	6.164681e+002
121	-5.730205e+000
122	2.284289e+000
123	-2.736182e+000
124	7.018072e+002
125	-4.913674e+000
126	-1.574501e+000
127	-1.902350e+000
128	6.249990e+001
129	7.222864e+001
130	2.281243e+000
131	1.855231e+001
132	8.949323e+001
133	-3.950473e+000
134	1.044290e+000
135	-4.777965e+000
136	2.240784e+002
137	-5.972660e+000
138	4.487572e+000
139	9.167943e+000
140	-1.756140e+000
141	-7.293985e+000
142	-3.808787e+000
143	-3.963933e+000
144	2.098478e+001
145	-2.072131e+000
146	2.588376e+000
147	-1.988793e+000
148	9.260103e+003
149	4.743360e+002
150	7.161600e+000
151	6.355527e-002
152	3.279460e+002
153	2.013260e+000
154	1.992309e+000
155	4.906423e+001
156	4.020612e+000
157	-2.022168e+000
158	3.159494e+001
159	1.914469e+002
160	-1.040605e+000
161	1.682751e+001
162	2.348515e+000
163	4.989761e+000
164	2.143892e+003
165	-1.101921e+000
166	5.228974e+000
167	2.526737e+000
168	3.466471e+001
169	1.780742e+000
170	1.618819e+001
171	2.741483e+000
172	1.544918e+000
173	6.035483e+001
174	-4.101710e+000
175	1.007073e+000
176	1.783762e+000
177	-4.323917e+000
178	-1.925232e+000
179	2.083576e+003
180	-3.266314e+000
181	3.576871e-001
182	1.442826e-001
183	-5.366074e-001
184	-2.889498e+000
185	-3.113193e-001
186	5.357580e+001
187	-2.880710e+000
188	1.026452e+002
189	3.627196e+000
190	-3.299565e+000
191	-4.821626e+000
192	-6.912279e+000
193	-4.212787e+000
194	-3.191995e+000
195	-4.006584e+000
196	-3.577193e+000
197	-2.439346e+000
198	1.740178e+000
199	-2.133114e-001
200	2.206430e+003
201	2.579168e+000
202	5.759549e+001
203	1.787976e+003
204	1.302223e+000
205	-3.133850e+000
206	4.967086e-003
207	-2.473755e+000
208	1.682492e+001
209	1.168914e+001
210	2.314380e+002
211	-3.223006e+000
212	9.863931e+001
213	-1.524158e+000
214	-1.666757e+000
215	1.310206e+001
216	-7.674871e+000
217	1.596406e+003
218	-7.325893e+000
219	5.516932e+002
220	4.453877e-002
221	3.231826e+002
222	2.122033e-001
223	-3.241248e+000
224	5.249571e+002
225	6.472568e+000
226	-6.274076e+000
227	1.363278e+004
228	-9.504919e-001
229	-2.663087e+000
230	1.471103e+001
231	6.113755e-001
232	-1.589312e+000
233	2.675520e+000
234	-6.508084e+000
235	2.679904e+000
236	-1.489356e+000
237	-1.076040e+000
238	9.774191e-002
239	3.919145e+001
240	-3.550186e+000
