Reporter Identifier	VALUE
1	8.906438e+003
2	3.984834e+000
3	9.140786e+003
4	-8.840687e+000
5	-7.179408e+000
6	-7.754297e+000
7	-4.578859e+000
8	4.339210e-001
9	-4.015032e+000
10	-2.257182e+000
11	-4.345729e+000
12	-5.618825e+000
13	-7.479258e+000
14	-7.662293e+000
15	-1.229998e+001
16	8.716508e+000
17	-9.897073e+000
18	-1.165234e+001
19	1.923904e+001
20	-6.674860e+000
21	-6.983030e+000
22	-9.804639e+000
23	-9.255761e+000
24	-2.778919e+000
25	7.185936e+001
26	-8.955353e-001
27	-8.245901e+000
28	-1.373123e+001
29	-1.519544e+001
30	-1.089726e+001
31	4.634287e+001
32	1.027887e+003
33	1.927859e+001
34	2.935504e+003
35	-1.575052e+001
36	-6.897594e+000
37	-8.159694e+000
38	1.750078e+001
39	-2.078449e+001
40	-2.032986e+001
41	-1.211383e+001
42	-1.668090e+001
43	5.006628e+001
44	1.517999e+002
45	1.052030e+002
46	-1.579116e+001
47	-2.139045e+001
48	-1.400963e+001
49	-1.438840e+001
50	-1.589430e+001
51	-1.575244e+001
52	-1.439495e+001
53	-8.405535e+000
54	-1.780898e+001
55	-1.146703e+001
56	6.975661e+002
57	-1.073880e+001
58	2.838412e+003
59	-1.418898e+001
60	-2.064552e+001
61	1.580428e+003
62	9.010770e-001
63	5.359486e+001
64	-1.867672e+001
65	6.111699e-001
66	-6.641337e+000
67	1.924250e+003
68	-1.367495e+001
69	-9.549099e+000
70	5.690206e+002
71	8.605147e+001
72	-8.063128e+000
73	9.628277e+000
74	5.840825e+002
75	1.009527e+001
76	3.005516e+003
77	-1.604830e+001
78	7.991033e+003
79	-6.064401e+000
80	-3.308642e+000
81	1.058791e+003
82	8.358155e+003
83	9.183165e+002
84	2.761797e+000
85	2.477766e+000
86	-7.546366e+000
87	-1.021077e+001
88	-3.584053e-001
89	-4.804489e+000
90	-1.432112e+000
91	-7.646684e+000
92	1.725301e+001
93	1.514849e+001
94	-4.749844e+000
95	-2.381556e+000
96	-2.922844e+000
97	7.853046e+001
98	-4.341678e+000
99	1.006870e+001
100	-8.169393e+000
101	1.439430e+001
102	-1.214742e+000
103	-1.242984e+001
104	7.554471e-001
105	2.412100e+003
106	-1.168646e+001
107	-4.644063e+000
108	-5.396097e+000
109	-3.403512e+000
110	1.209693e+001
111	5.492992e+001
112	2.478243e+001
113	4.495369e+001
114	-5.854401e+000
115	-1.487186e+001
116	-1.106874e+001
117	3.284709e+000
118	-4.155551e+000
119	8.096291e+003
120	2.180409e+003
121	-1.970716e+001
122	6.051975e+000
123	-1.596746e+001
124	5.241489e+002
125	-1.372759e+001
126	-1.953322e+001
127	-1.709427e+001
128	4.442315e+001
129	1.268994e+002
130	-6.169088e+000
131	1.113621e+001
132	-7.887884e+000
133	-1.400498e+001
134	3.540197e-001
135	-1.525160e+001
136	4.802290e+000
137	-1.669289e+001
138	-1.135511e+001
139	-7.174623e+000
140	-1.871828e+001
141	-1.902887e+001
