Reporter Identifier	VALUE
1	1.703778e+003
2	4.911714e+000
3	4.749408e+003
4	-7.148440e+000
5	-4.221346e+000
6	-7.393965e+000
7	-3.996991e+000
8	-3.422023e+000
9	-3.626339e+000
10	-5.860274e+000
11	-1.912464e+000
12	-7.102700e+000
13	-7.983662e+000
14	-3.421470e+000
15	-7.335614e+000
16	2.447886e+000
17	-7.406127e+000
18	-9.153446e+000
19	5.955602e+001
20	-7.998379e+000
21	-2.699965e+000
22	-6.804484e+000
23	-3.669343e+000
24	-3.087088e+000
25	1.520156e+002
26	1.530141e+001
27	-2.826069e+000
28	-8.453014e+000
29	-7.487224e+000
30	-1.729371e+000
31	1.126634e+002
32	8.087294e+002
33	4.873393e+001
34	2.155256e+003
35	-9.876749e+000
36	-7.402860e-001
37	2.141667e+000
38	2.170613e+001
39	-7.852925e+000
40	-7.468222e+000
41	3.225084e-001
42	-5.704418e+000
43	4.573580e+001
44	1.842818e+002
45	1.728426e+002
46	-4.271456e+000
47	-9.389949e+000
48	-7.158543e+000
49	2.976341e+000
50	-6.640953e+000
51	-2.756510e+000
52	-4.299399e+000
53	6.419742e-001
54	-1.561965e+000
55	2.318283e+000
56	9.541814e+002
57	9.106062e-001
58	1.568795e+003
59	-6.089639e+000
60	-8.686543e+000
61	2.956786e+003
62	1.714180e+001
63	1.710844e+001
64	-5.043536e+000
65	2.954497e+000
66	1.386178e+001
67	8.633853e+002
68	-6.704310e+000
69	-1.607384e+000
70	1.242211e+003
71	2.674742e+002
72	-5.045291e-002
73	1.111357e+002
74	1.308636e+002
75	1.197311e+001
76	1.587427e+003
77	-3.815023e+000
78	7.734745e+003
79	1.514869e+001
80	6.958969e+000
81	1.751930e+003
82	1.814993e+003
83	1.366108e+003
84	5.802102e+000
85	-2.898697e+000
86	-2.608418e+000
87	-1.332116e+001
88	-8.226163e-001
89	-5.388707e+000
90	-5.896227e+000
91	-1.020265e+000
92	1.263548e+001
93	1.469377e+001
94	-5.645055e+000
95	-9.336744e+000
96	-4.799147e+000
97	1.276427e+002
98	-2.184582e+000
99	2.079101e+001
100	-7.481917e+000
101	4.352545e+001
102	-5.584467e-002
103	-1.004085e+001
104	5.427155e+000
105	2.097760e+003
106	-6.992019e+000
107	3.776274e-001
108	-4.903975e+000
109	9.857992e+000
110	6.529407e-001
111	6.799355e+001
112	6.634252e+001
113	8.974113e+001
114	1.815357e+001
115	-6.281462e+000
116	-5.328304e+000
117	1.077146e+001
118	1.703960e+000
119	7.694624e+003
120	1.081468e+003
121	-8.435915e+000
122	1.363146e+001
123	-5.127452e+000
124	3.750456e+002
125	-8.155610e+000
126	-5.868187e+000
127	-1.760043e+000
128	4.814886e+001
129	1.241214e+002
130	4.819008e+000
131	1.132263e+001
132	1.241069e+000
133	-6.754998e+000
134	-1.242912e+000
135	-2.281431e+000
136	1.541013e+002
137	-9.611019e+000
138	-2.831527e+000
139	1.235279e+001
140	-4.719612e+000
141	-5.615582e+000
142	-7.862672e+000
143	4.740727e+000
144	1.524574e+001
145	-5.334234e+000
146	-4.849578e+000
147	-2.705715e+000
148	1.624957e+003
149	4.272561e+002
150	-3.396405e+000
151	-1.544175e+000
152	6.629257e+002
153	-1.009583e-001
154	1.874127e+000
155	1.312285e+002
156	-7.589744e+000
157	1.334371e+000
158	1.842422e+001
159	9.653950e+001
160	-6.018878e+000
161	6.176747e+000
162	4.317161e+000
163	5.616686e+000
164	1.581284e+003
165	4.218205e+000
166	1.793053e+000
167	-6.010108e+000
168	4.687216e+002
169	3.095205e+000
170	1.854064e+001
171	2.612619e+000
172	-9.229326e+000
173	1.959003e+002
174	-9.811870e+000
175	6.048847e-001
176	-5.650247e+000
177	-8.670824e+000
178	-2.825933e+000
179	3.679591e+003
180	-9.076572e+000
181	-8.034839e+000
182	1.368511e+000
183	-3.447087e+000
184	-7.074805e+000
185	-3.944735e+000
186	4.592409e+001
187	-7.223506e+000
188	1.367282e+002
189	-1.050297e+000
190	-4.535152e+000
191	-4.581143e+000
192	-1.135088e+001
193	-7.496547e+000
194	-1.954833e+000
195	-5.382470e+000
196	-2.306145e+000
197	-4.615198e+000
198	-4.846922e+000
199	-4.879769e+000
200	1.828665e+003
201	5.938803e-001
202	2.086350e+001
203	1.636030e+003
204	1.060920e+000
205	-5.714544e+000
206	-5.851650e+000
207	1.255779e+000
208	2.923539e+001
209	9.618798e+000
210	4.502622e+002
211	-5.767563e+000
212	1.504370e+002
213	9.644580e-001
214	-6.688308e+000
215	8.875736e+000
216	-1.033879e+001
217	1.581233e+003
218	-5.473596e+000
219	1.954654e+002
220	9.522812e-001
221	5.304351e+002
222	2.946106e+000
223	-4.020294e+000
224	1.943732e+002
225	-3.057062e+000
226	-4.987100e+000
227	9.408016e+003
228	-4.412479e+000
229	-4.148632e+000
230	-3.528979e+000
231	-7.213071e+000
232	-5.129134e+000
233	5.152162e+000
234	-8.198889e+000
235	-3.197875e+000
236	-5.184882e+000
237	-4.035018e+000
238	-6.398584e+000
239	1.512096e+001
240	-6.866052e+000
241	1.600248e+001
242	8.533076e+000
243	2.380747e+000
244	-8.959049e+000
245	3.938252e+000
246	3.333017e+000
247	3.043883e+000
248	-8.101406e+000
249	1.870894e+003
250	1.287537e+000
251	-6.202376e+000
252	-5.640433e+000
253	-7.251474e+000
254	7.691036e+001
255	2.501314e+001
256	-4.168522e+000
257	-1.929192e+000
258	2.539501e+002
259	-1.005306e+001
260	-1.158245e+000
261	8.783586e+004
262	1.033496e+003
263	-4.455402e+000
264	-3.990464e+000
265	9.093623e+001
266	-1.365528e+000
267	1.246060e-001
268	-1.123336e+001
269	-1.990663e+000
270	4.661207e+001
271	-5.929878e+000
272	2.507993e+001
273	-4.595974e+000
274	-1.005010e+001
275	5.048552e+000
276	-5.029354e+000
277	4.518316e+000
278	-2.635773e+000
279	-7.124421e+000
280	6.883207e+002
281	-8.035328e+000
282	-8.572609e+000
283	-4.320070e+000
284	6.537757e+000
285	-5.495690e+000
286	2.390482e+003
287	-1.777116e+000
288	2.681043e+002
289	-6.475859e+000
290	6.527484e+000
291	-6.554742e+000
292	1.528658e+000
293	-5.281785e+000
294	-1.593494e+000
295	5.597073e+000
296	-5.610373e+000
297	1.258421e+003
298	3.583006e+001
299	-2.607674e+000
300	-2.466179e+000
301	-5.265843e+000
302	-4.819090e+000
303	1.006558e+001
304	-7.616947e+000
305	-8.875432e+000
306	5.707849e+000
307	1.106011e+002
308	1.316460e+000
309	-5.694498e+000
310	-6.705744e+000
311	-3.749810e+000
312	2.071344e+000
313	6.198801e+000
314	1.771303e+001
315	1.198947e+001
316	2.213991e+003
317	2.632907e+001
318	-1.945351e+000
319	2.701781e+002
320	-2.488239e+000
321	1.799770e+002
322	-4.904443e+000
323	1.102237e+001
324	-4.123786e+000
325	1.840402e+000
326	3.576295e+003
327	-1.026086e+000
328	7.489753e+000
329	1.562384e+003
330	2.914219e+001
331	7.848759e-001
332	3.336299e+000
333	-7.836531e+000
334	-1.596077e+000
335	-8.207323e+000
336	4.999560e+000
337	-6.622659e+000
338	-5.953584e+000
339	-4.175270e+000
340	-5.075678e+000
341	-8.537139e+000
342	-4.691157e+000
343	-1.868907e+000
344	5.635687e+000
345	2.212307e+001
346	-6.448360e+000
347	-3.317945e+000
348	1.626725e+002
349	-7.191473e+000
350	-3.404589e+000
351	-4.191484e+000
352	2.473293e+001
353	4.582937e+002
354	1.515349e+000
355	-7.856629e+000
356	1.687980e+002
357	2.511260e+004
358	-3.344587e+000
359	1.576743e+003
360	-9.770144e+000
361	3.988203e+000
362	-3.836523e+000
363	-6.745237e+000
364	-5.817142e+000
365	-6.541101e+000
366	-8.364347e+000
367	-5.627855e+000
368	8.678395e+001
369	3.104901e+000
370	1.969615e+001
371	-2.441819e+000
372	2.479135e+002
373	1.071729e+001
374	-6.372875e+000
375	-6.339603e+000
376	-7.904060e+000
377	-7.428726e+000
378	-5.075212e+000
379	-6.959961e+000
380	6.875951e+000
381	2.081054e+001
382	-7.850122e+000
383	-2.326282e+000
384	-5.577848e+000
385	-8.869696e+000
386	1.296258e+003
387	4.264181e+001
388	1.013937e+002
389	-8.782566e+000
390	-5.631839e+000
391	9.249670e+000
392	-5.622229e+000
393	5.932554e+002
394	2.638784e+001
395	-4.931467e+000
396	1.424071e+003
397	-5.024754e+000
398	5.406614e+000
399	8.375288e+000
400	1.528674e+002
401	-5.838654e+000
402	1.466600e+001
403	7.488502e+001
404	-4.845262e+000
405	-2.129001e+000
406	-3.587106e+000
407	3.019035e+002
408	7.430647e+000
409	6.099168e+000
410	3.675872e+001
411	-1.297570e+000
412	5.891857e+001
413	7.034722e+002
414	7.846287e+000
415	2.168195e+001
416	-5.566055e+000
417	-4.462291e+000
418	4.548609e+000
419	7.911993e+001
420	-7.553088e+000
421	8.715845e+002
422	2.444688e+001
423	-4.659063e+000
424	-2.985026e+000
425	2.167421e+003
426	2.471271e+003
427	1.929493e-001
428	4.578513e+000
429	2.288113e+004
430	-7.613422e+000
431	-8.347624e+000
432	-4.236123e+000
433	-3.292251e+000
434	-4.503368e+000
435	-8.251214e+000
436	3.639907e+001
437	-4.372935e+000
438	1.472697e+001
439	3.129075e+000
440	3.529387e+001
441	2.565016e+003
442	1.210875e+003
443	1.959207e+004
444	-4.868731e+000
445	5.272971e+001
446	-5.791537e+000
447	2.479652e+002
448	-3.911642e+000
449	-7.657373e+000
450	-8.259695e+000
451	9.955266e+002
452	-6.169503e+000
453	5.911847e+001
454	1.032251e+003
455	4.096961e+001
456	3.780475e+003
457	2.958083e+000
458	-8.955771e+000
459	3.789998e+000
460	8.184177e+000
461	-9.052649e+000
462	-8.216283e+000
463	1.091955e+002
464	1.394295e+000
465	-8.001777e+000
466	-3.749271e+000
467	-5.167153e+000
468	3.741360e+003
469	9.411366e-002
470	-4.414701e+000
471	-4.706041e+000
472	-5.235298e+000
473	9.055132e+003
474	-3.921408e+000
475	-3.214925e+000
476	3.386083e+001
477	2.298771e+002
478	-2.781698e+000
479	2.458054e+003
480	-7.787400e-001
481	-3.784142e+000
482	-7.722720e+000
483	3.603983e+003
484	4.336535e+002
485	-7.212642e+000
486	-5.474947e+000
487	1.838651e+001
488	-5.689450e+000
489	5.863871e+001
490	2.684978e+002
491	4.761871e+003
