Reporter Identifier	VALUE
1	3.477742e+003
2	-1.235255e+000
3	3.978787e+003
4	1.085757e+001
5	1.021339e+001
6	2.373230e+001
7	1.994319e+001
8	1.759914e+001
9	1.250592e+001
10	1.836193e+001
11	8.660877e+000
12	7.586121e+000
13	1.223502e+001
14	5.656088e+000
15	1.424075e+001
16	7.533476e+000
17	1.278813e+001
18	1.565563e+001
19	1.302064e+001
20	1.805281e+001
21	1.091674e+001
22	1.610364e+001
23	1.124313e+001
24	6.262730e+000
25	1.635066e+001
26	2.168329e+001
27	9.351429e+000
28	1.788891e+001
29	1.419775e+001
30	2.159103e+001
31	2.833796e+001
32	4.351534e+002
33	6.177389e+001
34	6.649848e+002
35	1.172067e+001
36	1.353985e+001
37	1.462618e+001
38	1.470178e+001
39	8.563800e+000
40	8.455579e+000
41	1.653258e+001
42	1.188746e+001
43	2.237904e+001
44	1.240403e+002
45	4.850085e+001
46	1.408898e+001
47	1.094197e+001
48	1.532818e+001
49	9.342153e+000
50	1.742290e+001
51	1.809682e+001
52	1.499147e+001
53	1.579121e+001
54	1.221762e+001
55	1.369212e+001
56	2.883108e+002
57	1.828832e+001
58	8.189244e+002
59	1.130079e+001
60	1.554678e+001
61	4.872470e+002
62	1.785062e+001
63	2.207004e+001
64	1.921783e+001
65	1.617160e+001
66	1.113504e+001
67	2.676335e+002
68	2.260859e+001
69	1.741365e+001
70	8.665175e+001
71	3.662773e+001
72	6.393021e+000
73	1.951524e+001
74	7.108215e+001
75	2.547634e+001
76	7.287959e+002
77	7.493584e+000
78	1.688453e+003
79	1.691906e+001
80	1.528686e-001
81	2.689333e+002
82	3.469537e+003
83	2.272597e+002
84	-3.526982e+000
85	9.531295e+000
86	1.202515e+001
87	2.203118e+001
88	1.057670e+001
89	9.971438e+000
90	1.421605e+001
91	1.354797e+001
92	1.674540e+001
93	8.217263e+000
94	1.151671e+001
95	7.275311e+000
96	1.446934e+001
97	3.728042e+000
98	9.387728e+000
99	1.787718e+001
100	1.481116e+001
101	4.509594e+001
102	1.171236e+001
103	6.333471e+000
104	9.879078e+000
105	2.045288e+002
106	1.369719e+001
107	9.418099e+000
108	7.883628e+000
109	1.428027e+001
110	9.233791e+000
111	3.968925e+001
112	1.099692e+001
113	2.159021e+001
114	1.846473e+001
115	6.130515e+000
116	1.746653e+001
117	4.079470e+000
118	7.136420e-002
119	3.289631e+002
120	2.769499e+002
121	7.771693e+000
122	3.011744e+001
123	3.379833e-002
124	2.416260e+001
125	1.066122e+001
126	1.496129e+001
127	4.341998e+000
128	1.774284e+001
129	2.156590e+001
130	1.478166e+001
131	3.180636e+001
132	8.207008e+000
133	1.757411e+001
134	1.263794e+001
135	2.462497e+001
136	2.136685e+001
137	1.915732e+001
138	7.947647e+000
139	2.229435e+001
140	8.402852e+000
141	1.791301e+001
142	7.196794e+000
143	9.551255e+000
144	1.641101e+001
145	5.466886e+000
146	9.533748e+000
147	1.198316e+001
148	2.728281e+001
149	9.619853e+001
150	1.314036e+001
151	4.604285e+000
152	3.086540e+002
153	1.158153e+001
154	5.396107e+000
155	5.437912e+001
156	1.282738e+001
157	-2.135177e+000
158	1.908961e+001
159	3.533574e+001
160	9.923879e+000
161	4.649935e+000
162	5.941388e-001
163	-2.303909e+000
164	3.254990e+003
165	-1.299540e+000
166	-3.435201e-001
167	1.162408e+001
168	2.797508e+001
169	2.069126e+001
170	1.640425e+001
171	7.041511e+000
172	1.135394e+001
173	3.758214e+002
174	8.687857e+000
175	6.691418e+000
176	4.412559e+000
177	9.353933e+000
178	9.588852e-001
179	1.588848e+003
180	6.692833e+000
181	8.558260e+000
182	-1.933024e+000
183	-1.449515e+000
184	1.087760e+001
185	7.095128e+000
186	9.696669e+001
187	2.129407e+000
188	1.865846e+001
189	6.535192e+000
190	1.442943e-001
191	1.522859e+000
192	8.952783e+000
193	5.855415e+000
194	5.241701e+000
195	7.761021e+000
196	3.654343e+000
