Reporter Identifier	VALUE
1	4.926736e+003
2	8.736161e+000
3	9.324589e+003
4	3.969665e-001
5	4.575633e+000
6	2.455604e+000
7	-3.424156e-001
8	6.956235e+000
9	3.285262e+000
10	2.236207e+000
11	2.855289e+000
12	3.862468e+000
13	1.829220e+000
14	2.547411e+000
15	-2.034422e+000
16	1.014935e+001
17	1.597579e+000
18	-3.455075e-001
19	6.039854e+000
20	-2.374538e+000
21	4.246134e+000
22	1.054531e+000
23	3.929710e+000
24	4.695525e+000
25	7.440966e+000
26	9.898630e+000
27	-1.986072e+000
28	-4.122099e+000
29	-1.944485e+000
30	-2.009463e+000
31	1.917374e+001
32	5.707547e+002
33	5.307203e+001
34	2.344955e+003
35	-4.611531e-002
36	3.331859e+000
37	-7.078087e-001
38	1.286697e+000
39	2.135624e+000
40	-1.846488e+000
41	2.159831e+000
42	7.518408e-001
43	6.470961e+001
44	1.931941e+002
45	8.257650e+001
46	1.063976e+000
47	-3.182831e+000
48	5.270959e-001
49	1.584835e+000
50	1.040704e+000
51	-2.946047e+000
52	1.974554e+000
53	7.884232e+000
54	-7.713156e-001
55	2.897652e+000
56	6.600241e+002
57	5.223187e+000
58	2.053176e+003
59	2.399818e+000
60	-1.698665e+000
61	8.998972e+002
62	1.763357e+001
63	2.572815e+001
64	-4.112455e+000
65	6.776392e+000
66	2.066321e+000
67	1.433019e+003
68	2.961697e+000
69	2.144883e+000
70	3.018956e+002
71	7.110554e+001
72	3.188859e+000
73	1.248252e+001
74	1.185442e+002
75	2.373669e+002
76	2.356470e+003
77	-8.903048e-001
78	3.020785e+003
79	1.035988e+001
80	3.258526e+000
81	2.117791e+001
82	4.370530e+003
83	2.269356e+001
84	8.671434e+000
85	6.211990e+000
86	4.963381e+000
87	1.969612e+000
88	7.923631e+000
89	7.873966e+000
90	6.900902e+000
91	3.414386e+000
92	1.318510e+001
93	1.938131e+001
94	-7.094160e-001
95	6.659603e-001
96	6.360203e-001
97	3.269783e+001
98	2.085772e+000
99	2.174205e+001
100	1.438680e+000
101	2.735444e+001
102	2.987070e+000
103	-1.718382e+000
104	9.746074e-001
105	8.531814e+002
106	-1.946718e+000
107	3.939314e+000
108	1.904263e+000
109	1.049641e+001
110	7.922289e+000
111	7.770740e+001
112	2.260544e+000
113	2.541108e+001
114	4.687372e+000
115	4.859078e+000
116	-2.656950e-001
117	6.384669e+000
118	9.061726e+000
119	2.864662e+003
120	8.505684e+002
121	-5.395507e+000
122	8.287781e+000
123	4.564484e-001
124	1.639254e+002
125	1.743954e+000
126	-8.443972e-001
127	1.331614e+000
128	1.271795e+001
129	1.584588e+002
130	1.168523e+001
131	2.353357e+001
132	5.636084e+000
133	1.091769e-001
134	3.256227e+000
135	-6.463176e-001
136	1.210154e+001
137	-2.041209e+000
138	1.234352e+000
139	3.351985e+000
140	2.909138e+000
141	-1.661709e+000
142	1.331949e+000
143	3.621716e+000
144	8.466773e+000
