Reporter Identifier	VALUE
1	2.947218e+003
2	7.637613e+000
3	9.537540e+003
4	1.340142e+000
5	2.682843e+000
6	1.064667e+000
7	8.727078e-001
8	6.802234e+000
9	5.324806e+000
10	-9.164847e-001
11	3.823029e+000
12	1.634173e+000
13	-5.165869e-001
14	-2.019650e-001
15	-2.797081e-001
16	8.015114e+000
17	1.295166e+000
18	1.136082e+000
19	1.088000e+001
20	-1.282531e+000
21	1.450835e+000
22	3.456785e+000
23	3.431241e+000
24	6.246791e+000
25	2.726684e+000
26	3.469451e+001
27	3.268527e-001
28	-2.689683e+000
29	2.332894e+000
30	5.252234e+000
31	2.196662e+002
32	9.938421e+002
33	2.739122e+002
34	2.478902e+003
35	-1.685345e+000
36	2.662086e+000
37	2.052906e+001
38	1.293395e+001
39	5.252965e-001
40	-3.507825e+000
41	3.846850e+000
42	1.503558e+000
43	5.492230e+001
44	2.013102e+002
45	2.053192e+002
46	3.210776e-001
47	-4.649458e+000
48	-4.082280e+000
49	-3.955848e+000
50	-2.152339e+000
51	6.681465e-001
52	-5.148628e+000
53	-1.755207e+000
54	-1.955337e+000
55	1.062463e+000
56	8.081851e+002
57	-2.721856e+000
58	9.610080e+002
59	-4.122811e+000
60	-6.567986e+000
61	1.083596e+003
62	2.460601e+000
63	2.334456e+001
64	-2.162096e+000
65	3.366251e+000
66	-1.243200e-001
67	7.577707e+002
68	-3.042389e+000
69	-1.053043e+000
70	2.883623e+002
71	8.101640e+001
72	6.257632e-001
73	9.646125e+000
74	2.290454e+002
75	2.020070e+001
76	1.884451e+003
77	-9.868319e-001
78	7.541046e+003
79	6.337081e+000
80	8.264097e+000
81	4.182285e+002
82	3.259949e+003
83	3.594911e+002
84	7.511643e+000
85	3.612680e+000
86	2.282932e+000
87	-3.319667e+000
88	7.499514e+000
89	7.440030e+000
90	3.774836e+000
91	3.153392e+000
92	5.351032e+000
93	2.043833e+001
94	-4.236284e-002
95	3.085947e-001
96	1.718167e+000
97	5.467550e+001
98	4.581588e+000
99	8.648130e+000
100	1.496225e+000
101	3.894616e+001
102	5.216917e+000
103	-8.773119e-001
104	9.485542e+000
105	8.352978e+002
106	-2.915745e+000
107	4.675407e+000
108	4.988854e+000
109	3.629834e+001
110	4.287022e+001
111	6.870692e+001
112	1.034423e+000
113	3.600707e+001
114	1.169315e+001
115	2.299558e+000
116	-2.289396e-002
117	1.590302e+001
118	5.738241e+000
119	5.809875e+003
120	1.398004e+003
121	-1.216752e+000
122	2.565853e+001
123	-2.984230e+000
124	1.664353e+002
