Reporter Identifier	VALUE
1	2.407006e+003
2	9.907926e+000
3	8.498515e+003
4	-2.861617e+000
5	-2.492415e+000
6	-3.949551e+000
7	-4.033107e-001
8	7.200517e-001
9	1.488519e+000
10	-2.759173e+000
11	3.541803e+000
12	-9.323194e-001
13	-3.490415e+000
14	-5.888382e-001
15	-5.663592e+000
16	7.658622e-001
17	-1.232424e+000
18	-4.684116e+000
19	5.862495e-002
20	-4.167127e+000
21	-2.787739e+000
22	-1.143509e+001
23	-1.079803e+001
24	3.959942e-001
25	-2.666080e+000
26	9.421673e+000
27	-6.708049e-001
28	-4.609674e+000
29	-3.924806e+000
30	9.555776e+000
31	3.046119e+001
32	2.836420e+002
33	4.589184e+001
34	2.364251e+003
35	-3.213609e+000
36	-1.883332e+000
37	3.338089e+000
38	-2.573242e+000
39	-9.865300e+000
40	-5.856352e+000
41	-1.804325e+000
42	-4.473330e+000
43	4.871235e+001
44	2.516914e+002
45	6.517463e+001
46	-3.827485e+000
47	-2.202192e+000
48	-5.936671e+000
49	8.958517e-002
50	-2.511302e+000
51	-6.224216e+000
52	-2.244474e+000
53	-5.212767e-001
54	-1.669846e+000
55	-2.264713e+000
56	3.458519e+002
57	-2.612592e+000
58	1.207844e+003
59	-7.007802e-001
60	-2.115288e+000
61	8.899834e+002
62	1.552317e+001
63	7.204533e+000
64	-2.146067e+000
65	3.120110e+000
66	9.547822e+000
67	1.068415e+003
68	-1.764361e+000
69	2.815251e+000
70	2.468690e+002
71	6.080582e+001
72	9.772294e+000
73	2.026114e+001
74	9.412494e+001
75	2.451063e+001
76	1.203109e+003
77	-2.102359e+000
78	2.997710e+003
79	1.499161e+000
80	-4.011733e+000
81	1.054868e+002
82	2.496564e+003
83	1.213993e+002
84	2.845169e+000
85	2.231511e+000
86	-2.976356e+000
87	-7.366241e+000
88	1.169589e-001
89	-7.695999e-001
90	-8.839973e-001
91	-1.293094e+000
92	3.420758e+000
93	5.508604e+000
94	-4.522917e+000
95	-2.436127e+000
96	-1.116286e+000
97	6.306483e+000
98	1.550142e-001
99	2.531163e+001
100	-6.856147e+000
101	6.220055e+001
102	1.489633e+000
103	-6.708484e+000
104	-1.957792e+000
105	1.693830e+002
106	-2.283171e+000
107	4.760573e+000
108	-1.237248e+000
