Reporter Identifier	VALUE
1	1.322496e+003
2	2.472535e-001
3	4.950338e+003
4	-4.107549e+000
5	-8.013035e-001
6	-8.043938e+000
7	-5.010061e+000
8	1.334839e-001
9	-4.779138e+000
10	-3.440342e+000
11	2.089821e+000
12	-5.137692e+000
13	-4.829589e+000
14	-5.247069e+000
15	-2.213975e+000
16	7.293853e+000
17	-3.413809e+000
18	-5.202924e+000
19	1.084204e+001
20	-5.449040e+000
21	-2.300101e+000
22	-3.562177e+000
23	-2.280949e+000
24	4.694507e+000
25	8.914227e+001
26	3.447361e+000
27	1.928548e+000
28	-3.782119e+000
29	-5.129435e+000
30	-1.489839e-001
31	3.260368e+002
32	1.470982e+003
33	1.252631e+002
34	2.443504e+003
35	-7.357790e+000
36	1.161250e+000
37	2.762817e+001
38	1.214163e+002
39	-8.009584e-001
40	-4.258377e+000
41	-6.188374e-002
42	1.795503e+000
43	3.337839e+001
44	1.231441e+002
45	2.166059e+002
46	1.520141e+000
47	-4.828398e+000
48	-3.060967e+000
49	1.808023e+000
50	-5.661932e+000
51	-6.266230e+000
52	-3.190759e+000
53	-3.123577e+000
54	-3.371575e-001
55	1.194688e+001
56	1.421649e+003
57	1.253109e+000
58	3.649695e+003
59	-3.541064e+000
60	-4.461839e+000
61	2.998107e+003
62	1.533723e+001
63	3.768210e+002
64	-8.765846e+000
65	5.764947e+000
66	9.246884e+000
67	1.134181e+003
68	-2.558591e+000
69	-3.914320e+000
70	1.310602e+003
71	1.355493e+002
72	-1.312679e-001
73	4.468853e+001
74	2.732373e+002
75	1.474037e+002
76	4.658547e+003
77	2.782008e+000
78	6.236406e+003
79	1.595472e+001
80	5.344437e-002
81	3.351543e+003
82	1.349415e+003
83	2.588774e+003
84	-4.625667e+000
85	-9.852917e-001
86	-1.008878e+000
87	-7.149715e+000
88	4.996001e+000
89	-1.496483e+000
90	-2.632712e-001
91	-1.366824e+000
92	1.242830e+001
93	6.714913e+001
94	-5.075058e+000
95	-2.651887e+000
96	-2.282370e+000
97	1.220547e+002
98	-2.483639e+000
99	1.320796e+001
100	-2.153820e+000
101	1.796269e+001
102	9.979458e-001
103	-1.401483e+000
104	3.154271e+001
105	4.008425e+003
106	1.636439e+000
107	4.163117e+000
108	5.464661e-001
109	2.789217e+001
110	6.686583e+001
111	4.219727e+001
112	4.116189e+001
113	4.474655e+001
114	9.546964e+000
115	-3.142287e+000
116	-7.139497e+000
117	2.463361e+001
118	5.416815e+000
119	7.040563e+003
120	8.486732e+002
121	-7.494205e+000
122	1.817574e+000
123	-3.916122e+000
124	9.366865e+002
125	-2.327167e+000
126	-4.666114e+000
127	3.676870e+000
128	2.121977e+002
129	9.952497e+001
130	1.591568e+001
131	9.019975e+000
132	9.862471e+001
133	-5.555325e+000
134	-4.747372e-001
135	6.573669e-001
136	3.872371e+001
137	-5.228697e+000
138	-1.692677e+000
139	3.780288e+001
140	-3.013704e+000
141	-7.668230e+000
142	-9.715399e-001
143	-6.021903e-001
144	1.930451e+001
145	-2.200112e+000
146	-2.653479e+000
147	4.611329e+000
148	1.130430e+004
149	5.879958e+002
150	-2.561876e-001
151	1.650187e+000
152	9.214951e+002
153	-1.810890e+000
154	-3.104528e-001
155	5.777641e+001
156	-3.298446e+000
157	-4.162960e+000
158	2.395788e+001
159	1.085571e+002
160	-3.736578e+000
161	-2.069136e+000
162	-2.470724e+000
163	-2.481492e+000
164	1.193663e+003
165	6.297828e+002
166	-5.244390e+000
167	-2.112890e+000
168	5.871809e+001
169	1.781099e+000
170	7.407538e+001
171	1.299482e-001
172	-3.260674e+000
173	1.071722e+002
174	-4.032335e+000
175	-2.999980e+000
176	5.104959e+000
177	-5.095775e+000
178	-2.348420e+000
179	4.026334e+003
180	-9.510605e+000
181	-2.224273e+000
182	5.402175e+000
183	-3.931693e-001
184	-7.753956e+000
185	-3.830388e+000
186	5.848499e+001
187	-3.938166e+000
188	4.806430e+001
189	4.468465e+000
190	9.922022e-001
191	-4.553016e+000
192	-4.115996e+000
193	-6.183858e+000
194	-1.095501e-001
195	-2.057547e+000
196	-2.979548e+000
197	-4.939439e-001
198	1.169914e+001
199	-3.062963e+000
200	3.894252e+003
201	1.627773e+000
202	7.310236e+001
203	1.603641e+003
204	7.512911e+000
205	-9.935461e+000
206	1.990962e+000
207	-4.213790e+000
208	4.834038e+001
209	1.819088e+001
210	3.832328e+002
211	-1.648827e+000
