Reporter Identifier	VALUE
1	5.312738e+002
2	4.070926e+000
3	5.429528e+004
4	-2.524275e+000
5	1.349571e-001
6	-2.574795e+000
7	-2.140051e+000
8	-3.264549e+000
9	-1.039749e+000
10	-1.104719e-001
11	4.593323e+000
12	-1.379634e+000
13	-3.169542e+000
14	-1.101753e+000
15	-3.381663e+000
16	3.390425e+000
17	-2.467457e+000
18	-3.580688e+000
19	1.639306e+001
20	-5.383742e-001
21	3.591123e+000
22	-1.651664e+000
23	1.636166e+000
24	2.492510e+000
25	4.000784e+000
26	9.125643e+000
27	2.870423e+000
28	-3.227499e+000
29	-3.245901e+000
30	1.452330e+000
31	6.710650e+001
32	7.383640e+002
33	1.327961e+001
34	1.048876e+003
35	-9.652882e-001
36	5.871756e+000
37	6.526145e+000
38	8.160918e+000
39	-1.739086e+000
40	-1.235161e+000
41	-2.853317e+000
42	-3.072009e+000
43	1.164489e+002
44	1.469610e+003
45	2.803275e+002
46	-1.743092e+000
47	-3.966035e+000
48	-3.072407e+000
49	5.787847e+000
50	-7.589451e-001
51	-4.728933e-001
52	-1.537834e+000
53	9.005874e-001
54	8.267926e-001
55	2.208400e+000
56	4.182912e+002
57	1.022285e+001
58	2.039398e+003
59	3.134851e-001
60	-1.617680e+000
61	1.733857e+003
62	1.135730e+001
63	1.080816e+001
64	-3.287818e+000
65	5.223393e+000
66	1.011430e+001
67	9.079446e+002
68	-1.047586e+000
69	1.566909e-001
70	9.309339e+002
71	3.127604e+002
72	1.976219e+000
73	6.316557e+001
74	9.531334e+001
75	1.659762e+002
76	3.453144e+003
77	-3.859091e+000
78	6.767347e+003
79	1.356827e+001
80	2.131661e+000
81	-4.070889e+000
82	4.618496e+002
83	6.956325e-001
84	-1.579708e-001
85	2.352487e+000
86	1.262206e+001
87	-3.254086e+000
88	1.563102e+001
89	-2.471282e-001
90	-4.435011e-001
91	-7.587140e-001
92	2.122769e+001
93	5.773915e+000
94	6.146887e+001
95	3.249647e-001
96	-7.167991e-001
97	3.912848e+001
98	6.150820e-001
99	3.952015e+001
100	2.691217e+000
101	1.330859e+002
102	1.503288e+000
103	-2.154524e-001
104	6.199182e+000
105	1.147831e+003
106	-8.313945e-001
107	1.305073e+001
108	-3.236006e-001
109	2.712507e+000
110	3.427679e+000
111	1.704041e+002
112	1.322547e+001
113	1.596285e+002
114	3.874216e+001
115	1.889908e-001
116	-2.932813e-001
117	9.306638e+000
118	2.679517e+000
119	4.758156e+003
120	1.517452e+003
121	-4.451792e+000
122	2.879219e+002
123	-2.826765e+000
124	7.438690e+002
125	5.617667e-001
126	-3.316008e+000
127	2.815831e+000
128	9.912657e+000
129	2.443143e+002
130	-2.597443e-001
131	1.300767e+002
132	5.663635e-001
133	-5.554377e-001
134	4.509568e+000
135	-3.301070e+000
136	7.661779e+001
137	-3.416069e+000
138	8.738892e+000
139	4.234237e+000
140	4.502208e-001
141	-3.525538e+000
142	-4.421149e+000
143	-1.192505e+000
144	1.812177e+001
145	-2.224798e+000
146	-2.752652e+000
147	-8.972182e-001
148	6.678848e+002
149	2.772664e+003
150	3.175412e+000
151	-1.970109e+000
152	5.286778e+000
153	1.124653e+000
154	-7.005040e-001
155	2.734788e+002
156	-4.086147e+000
157	2.368442e+000
158	1.924328e+001
159	1.415050e+002
160	-4.365819e+000
161	4.491133e-001
162	2.920637e+000
163	-1.062016e+000
164	4.489716e+002
165	2.030158e+000
166	5.488397e+000
167	1.860539e+000
168	2.034479e+002
169	5.176098e+000
170	1.340240e+000
171	3.038216e+000
172	-2.311818e+000
173	6.535871e+002
174	-4.592756e+000
175	2.933999e+000
176	2.347379e+000
177	-2.673385e+000
178	-8.903408e-001
179	5.171869e+003
180	-9.302867e-001
181	-3.143867e+000
182	6.025433e+000
183	-1.190868e+000
184	-1.980221e+000
185	-1.912851e-001
186	1.406493e+001
187	2.600504e-001
188	9.921544e+001
189	8.097457e+000
190	1.301502e+000
191	4.029544e+000
192	-3.989987e+000
193	-1.126353e+000
194	4.698806e+000
195	-1.639638e+000
196	1.416271e+001
197	1.957362e+000
198	4.246308e+002
