Reporter Identifier	VALUE
1	2.764237e+003
2	2.121224e+000
3	2.484101e+004
4	-5.003219e+000
5	-5.077098e+000
6	-8.241418e+000
7	-6.328057e+000
8	-2.084585e+000
9	-4.891171e+000
10	-1.071756e+000
11	2.433597e+000
12	-5.353321e+000
13	-4.534200e+000
14	3.634321e+000
15	-9.615051e+000
16	6.161711e+000
17	-5.127705e+000
18	-6.575266e+000
19	1.118120e+001
20	-3.075757e+000
21	-3.647450e+000
22	-3.021918e+000
23	-1.233855e+000
24	5.830312e-001
25	1.762312e+001
26	3.251874e+001
27	-6.071235e+000
28	-6.467087e+000
29	-5.840058e+000
30	2.895112e-001
31	6.676704e+001
32	1.462574e+003
33	2.907074e+001
34	6.115257e+003
35	-8.044850e+000
36	2.248329e+000
37	4.566105e+000
38	1.930031e+000
39	-3.115804e+000
40	-6.799675e+000
41	2.820651e+000
42	-3.845407e+000
43	9.912685e+001
44	6.245717e+002
45	2.139092e+002
46	-3.201881e+000
47	-8.524977e+000
48	-5.053597e+000
49	-1.214394e+000
50	-1.517272e+000
51	-2.545591e+000
52	-4.548794e+000
53	7.307511e+000
54	1.948418e+000
55	1.390239e+000
56	6.945359e+002
57	1.263892e+000
58	5.548162e+003
59	-4.075058e+000
60	-6.440905e+000
61	1.158151e+003
62	7.278864e+000
63	1.371148e+001
64	-6.065085e+000
65	7.132910e+000
66	1.000185e+000
67	2.109885e+003
68	-1.976411e+000
69	-3.345604e+000
70	4.634830e+002
71	1.198939e+002
72	-1.573124e+000
73	1.913896e+001
74	2.809699e+002
75	2.619325e+003
76	2.834184e+003
77	-4.970526e+000
78	6.493590e+003
79	5.638055e+000
80	4.244047e+000
81	7.358965e+002
82	2.228854e+003
83	6.250781e+002
84	-9.338935e-001
85	3.068949e+000
86	1.981632e+000
87	-5.933250e+000
88	1.081717e+001
89	-1.421299e+000
90	1.851617e-001
91	-3.961267e+000
92	1.161668e+001
93	1.441392e+001
94	2.343288e-001
95	-7.086085e-001
96	-1.653205e-001
97	3.403002e+001
98	-1.556554e+000
99	1.729852e+001
100	-2.465271e-001
101	7.187593e+001
102	-1.732740e-001
103	-2.434161e+000
104	7.220118e+000
105	2.349733e+003
106	-4.134518e+000
107	8.018116e+000
108	6.035400e-001
109	4.541713e+000
110	2.919101e+001
111	1.011294e+002
112	5.081976e+000
113	7.890881e+001
114	1.133047e+001
115	-7.298711e-001
116	-3.893530e+000
117	7.631005e+000
118	5.160028e+000
119	4.554372e+003
120	2.704159e+003
121	-5.823423e+000
122	3.884299e+001
123	-3.792526e+000
124	7.502432e+002
125	-1.292354e+000
126	-4.251060e+000
127	1.104838e+000
128	1.619431e+001
129	4.499840e+002
130	1.283150e+001
131	3.692909e+001
132	-2.998927e+000
133	-3.709322e+000
134	1.748846e+001
135	-4.518933e+000
136	3.463138e+001
137	-5.314236e+000
138	1.954080e+000
139	8.836912e+000
140	-5.305981e+000
141	-2.619597e+000
142	-8.884247e-001
143	-3.397561e+000
144	8.772612e+000
145	-3.024201e+000
146	-9.435568e-001
147	-1.249605e+000
148	3.135702e+002
149	4.222271e+003
150	-4.910864e+000
151	-2.099448e+000
152	9.659795e+002
153	-1.646354e+000
154	-8.377964e-001
155	8.726426e+001
156	-4.114569e+000
157	2.056268e+000
158	1.024591e+001
159	1.155655e+002
160	-2.719564e+000
161	7.817283e-001
162	2.960661e+000
163	-1.823020e+000
164	2.234022e+003
165	4.568194e+000
166	2.361380e+000
167	-1.488644e+000
168	1.053170e+002
169	8.793383e+000
170	2.648467e+000
171	4.629240e+000
172	-6.721212e+000
173	1.098876e+003
174	-5.402996e+000
175	7.942069e+000
176	6.725316e-001
177	1.083214e+000
178	2.148490e-001
179	1.059607e+004
180	-4.113064e+000
181	-5.797808e+000
182	3.507611e+000
183	-3.651182e+000
184	-1.223137e+000
185	-1.189252e+000
186	6.541901e+001
187	-3.488329e-001
188	1.250094e+002
189	2.326561e+000
190	2.447010e-001
191	-2.253838e+000
192	-5.663665e+000
193	-5.846312e-001
194	-2.076682e+000
195	-2.920668e+000
196	2.070032e+000
197	-1.101541e+000
198	7.969800e+001
199	-6.983216e+000
200	8.673008e+002
201	5.274305e+000
202	2.104336e+001
203	2.038836e+003
204	-2.832947e-001
205	-5.929675e+000
206	-3.245152e+000
207	7.001971e+000
208	1.860156e+001
209	1.236246e+001
210	3.886047e+003
211	6.625158e-001
212	1.990343e+002
213	1.121797e+000
214	-3.813639e+000
215	1.824614e+001
216	-7.299105e+000
217	9.033841e+002
218	-2.476412e+000
219	1.317880e+002
220	1.649422e+001
221	8.730820e+002
222	1.298837e+000
223	-3.551802e+000
224	1.325989e+002
225	-5.150879e+000
226	-4.345948e+000
227	6.486139e+003
228	-1.618443e+000
229	-7.737714e+000
230	-3.690024e+000
231	-6.948098e+000
232	-3.446577e+000
233	5.043560e+000
234	-5.749338e+000
235	6.735984e-001
236	-4.272135e+000
237	-6.611365e+000
238	7.299151e-001
239	1.000009e+001
240	-6.757032e+000
241	3.851730e+001
242	2.357119e+001
243	4.419106e-001
244	-5.572023e+000
245	-1.710325e+000
246	3.456913e+000
247	3.888717e+000
248	-5.128669e+000
249	3.502125e+002
250	-6.806612e+000
251	5.417578e+001
252	-2.262450e+000
253	-2.861185e+000
254	7.245626e+001
255	5.781903e+001
256	1.511263e+000
257	-3.483302e+000
258	7.595171e+002
259	-6.386779e+000
260	7.163207e+000
261	1.366645e+005
262	1.423098e+003
263	-3.234238e+000
264	-2.676011e+000
265	2.617461e+002
266	1.082636e+001
267	9.173287e-003
268	-2.238625e+000
269	-2.791183e+000
270	4.537634e+001
271	-6.974331e+000
272	1.363586e+001
273	2.691138e+001
274	-8.311403e+000
275	2.536111e+000
276	-2.949376e+000
277	6.705714e+000
278	2.014628e+000
279	-6.777992e-001
280	9.937545e+002
281	-4.097525e+000
282	-4.495170e+000
283	-2.033205e+000
284	-4.304083e+000
285	-2.814635e+000
286	4.744987e+003
287	9.282878e+000
288	2.141317e+002
289	-8.359214e-001
290	2.301856e+001
291	-6.489246e+000
292	4.336364e+000
293	-2.253985e+000
294	9.717943e+000
295	1.937086e+000
296	-4.502192e+000
297	5.566131e+002
298	2.102422e+001
299	-4.319148e+000
300	7.792062e-001
301	6.442434e+000
302	3.289048e+000
303	1.221157e+001
304	-2.293434e+000
305	-8.598024e+000
306	1.835330e+003
307	8.526184e+001
308	6.716199e-001
309	-5.495993e+000
310	-8.533245e+000
311	-4.208175e+000
312	-2.368295e+000
313	-2.569171e+000
314	8.095205e+001
315	-1.968035e+000
316	4.426792e+003
317	1.916246e+001
318	-5.201872e+000
319	2.085553e+002
320	-2.093141e+000
321	1.192371e+002
322	-7.081804e+000
323	4.543321e+000
324	-3.742212e+000
325	5.995679e+000
326	2.034991e+003
327	-4.264022e+000
328	-2.870566e+000
329	6.968757e+002
330	2.327557e+001
331	-5.209497e-001
332	-2.758635e+000
333	-5.273685e+000
334	5.105569e-001
335	2.024557e+000
336	4.930327e+000
337	-1.634091e+000
338	-4.113257e+000
339	-4.402451e+000
340	-3.172679e+000
341	2.032356e+000
342	-3.226956e+000
343	-8.269110e-001
344	3.709435e+001
