Reporter Identifier	VALUE
1	2.508057e+003
2	3.439916e+000
3	4.285660e+003
4	3.156610e-001
5	1.415348e+000
6	2.271850e+000
7	2.857730e+000
8	3.612092e+000
9	-3.142560e+000
10	3.118718e+000
11	1.303569e+000
12	-1.421942e+000
13	4.333696e-001
14	1.116988e+000
15	-4.919159e+000
16	-1.364570e+000
17	-1.118748e+000
18	-3.828481e+000
19	6.019675e+000
20	-6.708832e-001
21	-4.491447e+000
22	-2.996101e+000
23	-1.070062e+000
24	5.682993e-001
25	-1.451940e+000
26	9.178105e+000
27	-7.853212e-002
28	-6.355100e+000
29	-5.937144e+000
30	1.338922e+001
31	1.838336e+001
32	4.473264e+002
33	1.635896e+001
34	1.418074e+003
35	-3.657332e+000
36	-3.807121e+000
37	-1.176050e-001
38	-1.610584e+000
39	4.477524e-001
40	-1.909017e+000
41	1.950179e+000
42	2.534296e+000
43	2.019509e+001
44	1.613423e+002
45	1.130348e+002
46	-1.151380e+000
47	-7.006144e+000
48	-4.248545e-002
49	2.047518e+000
50	-8.902603e-001
51	1.015434e-001
52	-4.366152e+000
53	6.874717e+000
54	-1.741869e+000
55	1.780377e+000
56	3.471703e+002
57	-1.127636e+000
58	6.909677e+003
59	-3.030051e+000
60	-3.792237e+000
61	1.827677e+003
62	1.082774e+001
63	7.928732e+000
64	-3.646865e+000
65	-6.989392e-001
66	4.234578e+000
67	1.148918e+003
68	-3.019040e-001
69	3.843613e+000
70	4.412787e+002
71	6.613127e+001
72	1.325636e+000
73	6.762048e+000
74	4.484838e+001
75	5.146162e+002
76	9.354790e+002
77	-1.100872e+000
78	2.261280e+003
79	5.933408e+000
80	5.000523e+000
81	2.780816e+003
82	2.755229e+003
83	2.127106e+003
84	3.846969e+000
85	3.425016e+000
86	1.597753e+000
87	-6.770413e+000
88	1.463841e+000
89	-6.024615e-001
90	2.136511e+000
91	-1.233908e+000
92	6.653515e+000
93	6.073373e+000
94	5.303878e-001
95	-2.850967e+000
96	-3.436129e+000
97	7.992787e+000
98	-8.794044e-001
99	7.329052e+000
100	-1.425988e+000
101	4.212033e+001
102	-8.780903e-001
103	-2.702475e+000
104	9.918898e-001
105	3.122532e+002
106	-6.317850e+000
107	6.153350e+000
108	-1.289225e-002
109	1.356056e+000
110	9.537238e-001
111	4.937824e+001
112	3.182714e+000
113	7.655278e+001
114	1.527489e+001
115	-7.282146e-001
116	-1.164061e+000
117	4.529093e+000
118	2.143101e+000
119	8.101536e+002
120	6.459198e+002
121	-1.203738e+000
122	5.183331e+001
123	-7.444382e-001
124	4.306133e+002
125	2.333753e+000
126	-3.114829e+000
127	2.683495e+000
128	1.186985e+001
129	8.207952e+001
130	3.251100e+000
131	3.420981e+001
132	2.165446e+000
133	-1.760421e+000
134	5.731731e+000
135	-3.357705e+000
136	1.022198e+001
137	-8.699469e-001
138	6.847985e+000
139	7.712333e+000
140	-1.576764e+000
141	1.782313e-001
142	-2.254668e+000
143	-1.560548e+000
144	8.052409e+000
145	-1.496041e+000
146	-1.156805e+000
147	2.497961e+000
148	9.965535e+001
149	2.035566e+003
150	-1.697657e-001
151	-1.277688e+000
152	4.667774e+001
153	3.726512e+000
154	1.016151e+001
155	1.258335e+002
156	3.396201e-001
157	4.001486e+000
158	1.066955e+001
159	5.494044e+001
160	-3.809965e-001
161	6.515990e+000
162	5.866544e+000
163	6.741666e+000
164	2.749001e+003
165	4.331052e+000
166	9.101415e-001
167	-2.236206e+000
168	7.077120e+001
169	3.565761e+000
170	2.149099e+000
171	1.744662e+000
172	-4.733317e+000
173	7.235912e+002
174	-2.548518e+000
175	2.511110e+001
176	-1.470677e+000
177	-4.566418e+000
178	1.073514e+000
179	2.204647e+003
180	-3.052393e+000
181	-3.502298e+000
182	2.051183e-001
183	-3.911750e+000
184	-4.915804e+000
185	2.036013e+000
186	3.413834e+001
187	-2.668386e+000
188	2.695002e+001
189	-3.231798e-001
190	-1.365148e+000
191	3.181397e-001
192	-5.928211e+000
193	-2.199481e+000
194	-1.210778e+000
195	-1.292985e+000
196	-2.113027e+000
197	4.657748e-001
198	-6.825492e-001
199	-2.646018e+000
200	3.054589e+003
201	9.063616e-002
202	5.931032e+000
203	4.529486e+002
204	1.746634e+000
205	-4.143915e+000
206	-2.606816e+000
207	2.522718e+000
208	3.360434e+000
209	2.101985e+000
210	1.054327e+003
211	-1.296639e+000
212	2.207940e+001
213	3.008982e-001
214	-4.872083e+000
215	5.728094e+000
216	-5.839885e+000
217	2.908261e+002
218	1.303008e+000
219	1.597173e+002
220	6.129412e+000
221	2.086797e+002
222	5.401859e+000
223	-2.298084e+000
224	1.525058e+002
225	-5.289618e-001
226	9.045523e-001
227	1.162116e+003
228	1.313538e+000
229	-2.349041e-001
230	2.644941e+001
231	-2.166886e+000
232	-7.465892e-001
233	2.055258e+001
234	-3.188027e+000
235	1.399389e+000
236	8.969293e-001
237	-3.274167e+000
238	3.386017e+000
239	1.485966e+001
240	-3.808713e+000
241	8.577142e+001
242	5.768201e+001
243	5.496518e+000
244	-3.341861e+000
245	4.444533e+000
246	3.734064e+000
247	7.828619e-001
248	-1.739174e+000
249	1.915948e+002
250	-3.459125e+000
251	-2.921591e+000
252	-3.272988e+000
253	-5.707756e+000
254	5.288893e+001
255	1.168396e+001
256	2.296103e+000
257	-2.170186e+000
258	2.073407e+002
259	-6.847625e+000
260	-2.650421e+000
261	6.791499e+004
262	4.634046e+002
263	-3.036759e+000
264	-3.397975e+000
265	3.212231e+001
266	3.955231e+000
267	-3.112028e+000
268	-6.964024e+000
269	-4.749987e+000
270	2.464939e+001
271	-6.050142e+000
272	1.167103e+001
273	2.216978e+000
274	-6.634568e+000
275	-1.840447e-001
