Reporter Identifier	VALUE
1	4.894946e+003
2	6.504828e+000
3	6.606455e+003
4	-2.746531e+000
5	-3.830250e+000
6	-6.479780e+000
7	-1.194100e+001
8	2.199572e-001
9	-1.064654e+000
10	-4.393234e+000
11	-3.764157e-001
12	-1.397831e+000
13	-3.239688e+000
14	-3.037703e+000
15	-3.170237e+000
16	1.789251e-001
17	-5.969149e+000
18	-4.427637e+000
19	6.013279e+000
20	-4.877827e+000
21	-3.537931e+000
22	-2.111028e+000
23	1.417051e+000
24	6.696927e-002
25	4.734656e+000
26	2.615435e-001
27	-3.783376e+000
28	-7.480356e+000
29	-3.906358e+000
30	2.017157e+000
31	2.269223e+000
32	5.543478e+002
33	7.633018e+000
34	2.952242e+003
35	-4.333982e+000
36	7.966605e-001
37	4.228908e+000
38	1.409293e+000
39	-9.563344e-001
40	-3.824103e+000
41	-5.743945e-001
42	1.215204e+000
43	8.612357e+001
44	2.622937e+002
45	4.966033e+001
46	7.301502e-001
47	-5.230576e+000
48	-6.382135e+000
49	2.026235e+000
50	1.063520e+000
51	2.026833e+000
52	8.955931e-001
53	3.351150e+000
54	-2.416884e+000
55	4.746283e-002
56	2.018128e+002
57	-3.678306e+000
58	7.010169e+003
59	-5.580221e+000
60	-6.495718e+000
61	1.262187e+003
62	1.989696e+000
63	1.551309e-001
64	-1.848523e+000
65	2.186774e+000
66	7.703768e+000
67	3.699049e+002
68	-4.753897e+000
69	-3.515046e+000
70	5.415414e+002
71	7.412394e+001
72	-7.592055e-001
73	1.018065e+002
74	9.235994e+001
75	3.622381e+002
76	1.153021e+003
77	-3.115065e+000
78	3.860658e+003
79	4.027722e+000
80	2.426085e+000
81	2.975147e+002
82	3.960959e+003
83	2.573984e+002
84	4.188852e+000
85	2.388861e+000
86	-6.273748e-001
87	-6.236989e+000
88	1.383483e-001
89	-2.826542e+000
90	4.129005e+000
91	5.127377e-001
92	9.606239e+000
93	3.532475e+000
94	1.164858e+000
95	-5.354887e+000
96	-3.554059e+000
97	5.496396e+000
98	1.007117e+000
99	8.982067e+000
100	-3.612197e+000
101	2.526714e+002
102	-1.074788e+000
103	-8.324230e+000
104	2.593919e+000
105	5.496236e+002
106	-5.378034e+000
107	7.797429e+000
108	4.421215e+000
109	1.054676e+000
110	-2.459762e+000
111	1.586425e+002
112	3.477984e+000
113	1.746408e+002
114	1.752005e+001
115	-3.098496e+000
116	-1.589001e+000
117	2.481794e+000
118	8.696083e+000
119	3.909989e+003
120	1.120191e+003
121	-4.391525e+000
122	5.345279e+001
123	1.845688e-001
124	1.044824e+003
125	-1.742960e+000
126	-3.086925e+000
127	4.913776e+000
128	5.510674e+000
129	9.288414e+001
130	3.673799e-001
131	4.218724e+001
132	3.076186e+000
133	-1.740711e+000
134	7.479751e+000
135	-2.788735e+000
136	2.976350e+001
137	-4.775381e+000
138	9.734605e+000
139	-2.906872e+000
140	-4.634597e+000
141	-2.795217e+000
142	-1.490089e+000
143	-3.227335e+000
144	8.057465e+000
145	-4.514589e+000
146	-5.195600e-001
147	-2.211093e+000
148	5.396988e+001
149	1.336101e+003
150	-4.637541e+000
151	-2.708044e+000
152	1.346815e+002
153	2.096421e+000
154	-1.696094e-001
155	2.614448e+002
156	-8.573714e+000
157	-4.138497e+000
158	1.184158e+001
159	4.036029e+001
160	-3.516624e+000
161	2.617373e+000
162	2.757137e-002
163	3.565218e+000
164	4.023259e+003
165	9.126085e+000
166	3.180087e+000
167	-2.365028e+000
168	2.670757e+002
169	4.300094e-001
170	3.548774e+000
171	1.501618e+000
172	-3.407316e+000
173	1.223937e+002
174	-7.719122e+000
175	1.431653e+000
176	-3.061508e-001
177	-6.734237e-001
178	-1.811098e+000
179	6.749458e+003
180	-3.227231e+000
181	-9.272962e+000
182	3.256381e+000
183	-3.339812e+000
184	-5.655298e+000
185	-1.822197e+000
186	1.882446e+001
187	-1.032245e+000
188	1.395688e+001
189	2.545550e+000
190	-4.517108e-001
191	4.209025e+000
192	-3.357859e+000
193	4.570009e-001
194	1.423597e-001
195	-7.287558e+000
196	1.710683e+000
197	-2.922185e+000
198	1.271495e+000
199	-5.014256e+000
200	3.738254e+002
201	5.196197e+000
202	5.500595e+000
203	1.609089e+002
204	-1.134299e+000
205	-4.426011e+000
206	-5.017653e-001
207	3.512999e+000
208	4.314161e-001
209	7.156306e+000
210	3.969761e+002
211	-2.149377e+000
212	1.615414e+002
213	2.608916e+000
214	-9.585354e-001
215	4.168177e+000
216	-3.349683e+000
217	4.036072e+002
218	2.127683e+000
219	1.602920e+002
220	6.328587e+000
221	2.314259e+002
222	4.952480e+000
223	-1.245460e+000
224	1.552152e+002
225	-1.687783e+000
226	-2.429734e+000
227	2.230634e+003
228	1.790788e+000
229	-1.352149e+000
230	-4.821609e-001
231	-4.549263e+000
232	-4.157511e-001
233	-3.463915e-001
234	-7.171973e+000
235	3.516655e-001
236	-7.699057e+000
237	-6.453553e+000
238	-9.053298e-001
239	5.720651e+000
240	-8.021730e+000
241	6.329539e+001
242	1.313806e+001
243	1.105347e+000
244	-4.964829e+000
245	3.409705e+000
246	3.164446e+000
247	3.016930e+000
248	-1.512218e+000
249	3.039084e+001
250	-3.947148e+000
251	1.079614e+000
252	-2.116279e+000
253	-5.123425e+000
254	1.105166e+002
255	6.355164e+001
256	-3.940785e+000
257	1.589025e+000
258	1.337549e+002
259	-3.448944e+000
260	-2.492015e+000
261	7.503059e+004
